register	pSampleID	pStart	boundary	surface	lexeme	lexemeBERT	permalink
明治・大正-雑誌	60M太陽1925_11029	270	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_11029,270
明治・大正-雑誌	60M太陽1925_11036	33860	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_11036,33860
明治・大正-雑誌	60M太陽1925_11036	107820	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_11036,107820
明治・大正-雑誌	60M太陽1925_11052	7340	I	紅い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_11052,7340
明治・大正-雑誌	60M太陽1925_11052	25790	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_11052,25790
明治・大正-雑誌	60M太陽1925_11052	29580	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_11052,29580
明治・大正-雑誌	60M太陽1925_11056	41410	I	赤	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_11056,41410
明治・大正-雑誌	60M太陽1925_11056	65300	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_11056,65300
明治・大正-雑誌	60M太陽1925_11056	67520	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_11056,67520
明治・大正-雑誌	60M太陽1925_11056	90570	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_11056,90570
明治・大正-雑誌	60M太陽1925_11063	36210	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_11063,36210
明治・大正-雑誌	60M太陽1925_11063	36610	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_11063,36610
明治・大正-雑誌	60M太陽1925_11064	39100	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_11064,39100
明治・大正-雑誌	60M太陽1925_11065	33650	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_11065,33650
明治・大正-雑誌	60M太陽1925_11089	5970	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_11089,5970
明治・大正-雑誌	60M太陽1925_11089	39800	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_11089,39800
明治・大正-雑誌	60M太陽1925_11092	29340	I	赤かつ	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_11092,29340
明治・大正-雑誌	60M太陽1925_11092	99760	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_11092,99760
明治・大正-雑誌	60M太陽1925_12020	3730	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_12020,3730
明治・大正-雑誌	60M太陽1925_12043	49800	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_12043,49800
明治・大正-雑誌	60M太陽1925_12043	88170	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_12043,88170
明治・大正-雑誌	60M太陽1925_12043	133690	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_12043,133690
明治・大正-雑誌	60M太陽1925_12069	13490	I	赭い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_12069,13490
明治・大正-雑誌	60M太陽1925_12077	11590	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_12077,11590
明治・大正-雑誌	60M太陽1925_12079	9540	I	赤う	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_12079,9540
明治・大正-雑誌	60M太陽1925_12088	16430	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_12088,16430
明治・大正-雑誌	60M太陽1925_12088	21560	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_12088,21560
明治・大正-雑誌	60M太陽1925_13039	9720	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_13039,9720
明治・大正-雑誌	60M太陽1925_13049	51550	I	紅い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_13049,51550
明治・大正-雑誌	60M太陽1925_13052	6470	I	紅い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_13052,6470
明治・大正-雑誌	60M太陽1925_13052	39320	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_13052,39320
明治・大正-雑誌	60M太陽1925_13052	119200	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_13052,119200
明治・大正-雑誌	60M太陽1925_13057	69050	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_13057,69050
明治・大正-雑誌	60M太陽1925_13058	10110	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_13058,10110
明治・大正-雑誌	60M太陽1925_13062	14950	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_13062,14950
明治・大正-雑誌	60M太陽1925_13071	8220	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_13071,8220
明治・大正-雑誌	60M太陽1925_14026	5240	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_14026,5240
明治・大正-雑誌	60M太陽1925_14026	5840	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_14026,5840
明治・大正-雑誌	60M太陽1925_14028	19550	I	赫く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_14028,19550
明治・大正-雑誌	60M太陽1925_14030	24730	I	赭	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_14030,24730
明治・大正-雑誌	60M太陽1925_14036	44820	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_14036,44820
明治・大正-雑誌	60M太陽1925_14036	48600	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_14036,48600
明治・大正-雑誌	60M太陽1925_14036	48790	I	赤かつ	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_14036,48790
明治・大正-雑誌	60M太陽1925_14036	50500	I	赤かつ	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_14036,50500
明治・大正-雑誌	60M太陽1925_14051	17410	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_14051,17410
明治・大正-雑誌	60M太陽1925_14051	38250	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_14051,38250
明治・大正-雑誌	60M太陽1925_14051	70500	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_14051,70500
明治・大正-雑誌	60M太陽1925_14054	66630	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_14054,66630
明治・大正-雑誌	60M太陽1925_14058	5680	I	赧く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A4%AA%E9%99%BD1925_14058,5680
明治・大正-雑誌	60M女世1909_03009	19330	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_03009,19330
明治・大正-雑誌	60M女世1909_03017	20540	I	あかい	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_03017,20540
明治・大正-雑誌	60M女世1909_03018	29700	B	紅い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_03018,29700
明治・大正-雑誌	60M女世1909_03020	5170	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_03020,5170
明治・大正-雑誌	60M女世1909_03027	2600	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_03027,2600
明治・大正-雑誌	60M女世1909_03028	11500	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_03028,11500
明治・大正-雑誌	60M女世1909_03046	13810	I	赤う	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_03046,13810
明治・大正-雑誌	60M女世1909_03049	19820	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_03049,19820
明治・大正-雑誌	60M女世1909_03070	16580	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_03070,16580
明治・大正-雑誌	60M女世1909_03107	360	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_03107,360
明治・大正-雑誌	60M女世1909_03107	380	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_03107,380
明治・大正-雑誌	60M女世1909_05014	25990	B	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_05014,25990
明治・大正-雑誌	60M女世1909_05017	29580	B	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_05017,29580
明治・大正-雑誌	60M女世1909_05026	21760	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_05026,21760
明治・大正-雑誌	60M女世1909_05036	31870	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_05036,31870
明治・大正-雑誌	60M女世1909_05036	31890	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_05036,31890
明治・大正-雑誌	60M女世1909_05040	30040	I	赤き	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_05040,30040
明治・大正-雑誌	60M女世1909_08005	4040	B	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_08005,4040
明治・大正-雑誌	60M女世1909_08010	26360	B	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_08010,26360
明治・大正-雑誌	60M女世1909_08015	550	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_08015,550
明治・大正-雑誌	60M女世1909_08017	43480	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_08017,43480
明治・大正-雑誌	60M女世1909_08018	3450	B	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_08018,3450
明治・大正-雑誌	60M女世1909_08032	6650	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_08032,6650
明治・大正-雑誌	60M女世1909_08033	32000	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_08033,32000
明治・大正-雑誌	60M女世1909_08036	50	I	紅き	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_08036,50
明治・大正-雑誌	60M女世1909_08036	38750	I	朱い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_08036,38750
明治・大正-雑誌	60M女世1909_08036	71440	I	赤き	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_08036,71440
明治・大正-雑誌	60M女世1909_08036	80820	I	朱き	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_08036,80820
明治・大正-雑誌	60M女世1909_08040	1100	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_08040,1100
明治・大正-雑誌	60M女世1909_08072	2520	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_08072,2520
明治・大正-雑誌	60M女世1909_08079	52940	I	赤き	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_08079,52940
明治・大正-雑誌	60M女世1909_08081	900	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_08081,900
明治・大正-雑誌	60M女世1909_10007	10590	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_10007,10590
明治・大正-雑誌	60M女世1909_10007	13210	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_10007,13210
明治・大正-雑誌	60M女世1909_10013	108030	B	紅い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_10013,108030
明治・大正-雑誌	60M女世1909_10021	12240	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_10021,12240
明治・大正-雑誌	60M女世1909_10021	58970	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_10021,58970
明治・大正-雑誌	60M女世1909_10029	37590	I	紅く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_10029,37590
明治・大正-雑誌	60M女世1909_10034	18100	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_10034,18100
明治・大正-雑誌	60M女世1909_10034	19920	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_10034,19920
明治・大正-雑誌	60M女世1909_10034	21510	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_10034,21510
明治・大正-雑誌	60M女世1909_10034	25880	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_10034,25880
明治・大正-雑誌	60M女世1909_10036	26220	I	赤き	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_10036,26220
明治・大正-雑誌	60M女世1909_10036	37260	I	赤き	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_10036,37260
明治・大正-雑誌	60M女世1909_10039	650	I	紅ゐ	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_10039,650
明治・大正-雑誌	60M女世1909_10045	360	B	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_10045,360
明治・大正-雑誌	60M女世1909_10047	1070	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_10047,1070
明治・大正-雑誌	60M女世1909_10050	140	B	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_10050,140
明治・大正-雑誌	60M女世1909_10055	2530	I	紅く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_10055,2530
明治・大正-雑誌	60M女世1909_13020	22940	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_13020,22940
明治・大正-雑誌	60M女世1909_13024	43880	I	赤き	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_13024,43880
明治・大正-雑誌	60M女世1909_13028	20960	I	赤き	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_13028,20960
明治・大正-雑誌	60M女世1909_13033	11120	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_13033,11120
明治・大正-雑誌	60M女世1909_13045	10110	I	赤き	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_13045,10110
明治・大正-雑誌	60M女世1909_13047	4290	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_13047,4290
明治・大正-雑誌	60M女世1909_13049	16000	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_13049,16000
明治・大正-雑誌	60M女世1909_13050	29260	I	紅き	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_13050,29260
明治・大正-雑誌	60M女世1909_13050	36690	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_13050,36690
明治・大正-雑誌	60M女世1909_13052	600	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_13052,600
明治・大正-雑誌	60M女世1909_13066	310	I	紅い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_13066,310
明治・大正-雑誌	60M女世1909_16005	20600	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_16005,20600
明治・大正-雑誌	60M女世1909_16005	20660	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_16005,20660
明治・大正-雑誌	60M女世1909_16022	39950	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_16022,39950
明治・大正-雑誌	60M女世1909_16028	10330	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_16028,10330
明治・大正-雑誌	60M女世1909_16029	51110	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_16029,51110
明治・大正-雑誌	60M女世1909_16030	29480	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_16030,29480
明治・大正-雑誌	60M女世1909_16039	6780	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_16039,6780
明治・大正-雑誌	60M女世1909_16042	34400	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_16042,34400
明治・大正-雑誌	60M女世1909_16042	40400	I	紅き	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_16042,40400
明治・大正-雑誌	60M女世1909_16044	11590	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_16044,11590
明治・大正-雑誌	60M女世1909_16046	730	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_16046,730
明治・大正-雑誌	60M女世1909_16046	20170	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_16046,20170
明治・大正-雑誌	60M女世1909_16052	3580	I	赤う	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_16052,3580
明治・大正-雑誌	60M女世1909_16053	1510	B	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E4%B8%961909_16053,1510
明治・大正-雑誌	60M女雑1894_29008	2160	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E9%9B%911894_29008,2160
明治・大正-雑誌	60M女雑1894_31004	16270	B	赤き	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E9%9B%911894_31004,16270
明治・大正-雑誌	60M女雑1894_32010	40070	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E9%9B%911894_32010,40070
明治・大正-雑誌	60M女雑1894_39003	8320	I	赤き	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E9%9B%911894_39003,8320
明治・大正-雑誌	60M女雑1894_44004	3670	B	赭	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E9%9B%911894_44004,3670
明治・大正-雑誌	60M女雑1895_05004	13060	I	紅き	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E9%9B%911895_05004,13060
明治・大正-雑誌	60M女雑1895_07005	4720	I	紅く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E9%9B%911895_07005,4720
明治・大正-雑誌	60M女雑1895_08013	630	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E9%9B%911895_08013,630
明治・大正-雑誌	60M女雑1895_09009	52890	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E9%9B%911895_09009,52890
明治・大正-雑誌	60M女雑1895_12009	38400	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E9%9B%911895_12009,38400
明治・大正-雑誌	60M女雑1895_12009	38690	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A5%B3%E9%9B%911895_12009,38690
明治・大正-雑誌	60M婦倶1925_03001	1240	B	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_03001,1240
明治・大正-雑誌	60M婦倶1925_03029	130	I	赤き	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_03029,130
明治・大正-雑誌	60M婦倶1925_03029	530	B	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_03029,530
明治・大正-雑誌	60M婦倶1925_03029	1000	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_03029,1000
明治・大正-雑誌	60M婦倶1925_03030	10720	I	赤かつ	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_03030,10720
明治・大正-雑誌	60M婦倶1925_03030	27460	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_03030,27460
明治・大正-雑誌	60M婦倶1925_03030	95430	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_03030,95430
明治・大正-雑誌	60M婦倶1925_03036	23330	I	紅い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_03036,23330
